DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
01;015;01015;Arboys en Bugey;01;015;01015;Arbignieu;559;9;568
01;025;01025;Bâgé-Dommartin;01;025;01025;Bâgé-la-Ville;3172;72;3244
01;033;01033;Valserhône;01;033;01033;Bellegarde-sur-Valserine;11101;207;11308
01;036;01036;Valromey-sur-Séran;01;036;01036;Belmont-Luthézieu;611;12;623
01;138;01138;Culoz-Béon;01;039;01039;Béon;426;7;433
01;453;01453;Arvière-en-Valromey;01;059;01059;Brénaz;101;2;103
01;080;01080;Champdor-Corcelles;01;080;01080;Champdor;447;12;459
01;033;01033;Valserhône;01;091;01091;Châtillon-en-Michaille;3987;74;4061
01;453;01453;Arvière-en-Valromey;01;097;01097;Chavornay;200;4;204
01;080;01080;Champdor-Corcelles;01;119;01119;Corcelles;208;3;211
01;262;01262;Montluel;01;120;01120;Cordieux;531;8;539
01;185;01185;Plateau d'Hauteville;01;122;01122;Cormaranche-en-Bugey;789;60;849
01;130;01130;Bresse Vallons;01;130;01130;Cras-sur-Reyssouze;1523;19;1542
01;426;01426;Val-Revermont;01;137;01137;Cuisiat;577;13;590
01;138;01138;Culoz-Béon;01;138;01138;Culoz;2990;62;3052
01;025;01025;Bâgé-Dommartin;01;144;01144;Dommartin;885;29;914
01;130;01130;Bresse Vallons;01;154;01154;Étrez;870;20;890
01;338;01338;Groslée-Saint-Benoit;01;182;01182;Groslée;320;8;328
01;185;01185;Plateau d'Hauteville;01;185;01185;Hauteville-Lompnes;3603;90;3693
01;185;01185;Plateau d'Hauteville;01;186;01186;Hostiaz;92;2;94
01;204;01204;Le Poizat-Lalleyriat;01;204;01204;Lalleyriat;253;6;259
01;033;01033;Valserhône;01;205;01205;Lancrans;1074;20;1094
01;215;01215;Surjoux-Lhopital;01;215;01215;Lhôpital;45;2;47
01;453;01453;Arvière-en-Valromey;01;218;01218;Lochieu;82;1;83
01;036;01036;Valromey-sur-Séran;01;221;01221;Lompnieu;135;1;136
01;286;01286;Parves et Nattages;01;271;01271;Nattages;587;24;611
01;286;01286;Parves et Nattages;01;286;01286;Parves;356;13;369
01;204;01204;Le Poizat-Lalleyriat;01;300;01300;Le Poizat;487;13;500
01;426;01426;Val-Revermont;01;312;01312;Pressiat;255;1;256
01;245;01245;Bohas-Meyriat-Rignat;01;324;01324;Rignat;273;7;280
01;338;01338;Groslée-Saint-Benoit;01;338;01338;Saint-Benoît;912;18;930
01;015;01015;Arboys en Bugey;01;340;01340;Saint-Bois;129;2;131
01;215;01215;Surjoux-Lhopital;01;413;01413;Surjoux;95;2;97
01;036;01036;Valromey-sur-Séran;01;414;01414;Sutrieu;223;5;228
01;185;01185;Plateau d'Hauteville;01;417;01417;Thézillieu;306;6;312
01;426;01426;Val-Revermont;01;426;01426;Treffort;1662;39;1701
01;036;01036;Valromey-sur-Séran;01;442;01442;Vieu;381;7;388
01;453;01453;Arvière-en-Valromey;01;453;01453;Virieu-le-Petit;332;9;341
02;018;02018;Anizy-le-Grand;02;018;02018;Anizy-le-Château;1931;29;1960
02;458;02458;Dhuys et Morin-en-Brie;02;026;02026;Artonges;174;3;177
02;053;02053;Vallées en Champagne;02;053;02053;Baulne-en-Brie;294;8;302
02;054;02054;Bazoches-et-Saint-Thibaut;02;054;02054;Bazoches-sur-Vesles;430;17;447
02;564;02564;Bernoy-le-Château;02;077;02077;Berzy-le-Sec;366;11;377
02;458;02458;Dhuys et Morin-en-Brie;02;147;02147;La Celle-sous-Montmirail;106;3;109
02;153;02153;Cessières-Suzy;02;153;02153;Cessières;481;12;493
02;053;02053;Vallées en Champagne;02;161;02161;La Chapelle-Monthodon;202;4;206
59;545;59545;Saint-Souplet;02;285;02285;Escaufourt;170;5;175
02;738;02738;Tergnier;02;300;02300;Fargniers;3328;52;3380
02;018;02018;Anizy-le-Grand;02;301;02301;Faucoucourt;294;4;298
02;458;02458;Dhuys et Morin-en-Brie;02;325;02325;Fontenelle-en-Brie;218;5;223
02;439;02439;Les Septvallons;02;348;02348;Glennes;232;5;237
02;360;02360;Villeneuve-sur-Aisne;02;360;02360;Guignicourt;2272;26;2298
02;018;02018;Anizy-le-Grand;02;434;02434;Lizy;285;6;291
02;439;02439;Les Septvallons;02;439;02439;Longueval-Barbonval;502;5;507
02;458;02458;Dhuys et Morin-en-Brie;02;458;02458;Marchais-en-Brie;327;5;332
02;360;02360;Villeneuve-sur-Aisne;02;475;02475;Menneville;516;7;523
02;439;02439;Les Septvallons;02;479;02479;Merval;121;1;122
02;564;02564;Bernoy-le-Château;02;564;02564;Noyant-et-Aconin;474;9;483
02;439;02439;Les Septvallons;02;597;02597;Perles;97;1;98
02;738;02738;Tergnier;02;630;02630;Quessy;2865;45;2910
02;439;02439;Les Septvallons;02;646;02646;Révillon;67;1;68
02;053;02053;Vallées en Champagne;02;669;02669;Saint-Agnan;94;0;94
02;054;02054;Bazoches-et-Saint-Thibaut;02;695;02695;Saint-Thibaut;87;0;87
02;153;02153;Cessières-Suzy;02;733;02733;Suzy;315;10;325
02;439;02439;Les Septvallons;02;771;02771;Vauxcéré;89;0;89
02;439;02439;Les Septvallons;02;811;02811;Villers-en-Prayères;126;1;127
02;738;02738;Tergnier;02;825;02825;Vouël;2083;33;2116
03;158;03158;Haut-Bocage;03;123;03123;Givarlais;204;2;206
03;158;03158;Haut-Bocage;03;153;03153;Louroux-Hodement;367;5;372
03;158;03158;Haut-Bocage;03;158;03158;Maillet;279;7;286
03;168;03168;Meaulne-Vitray;03;168;03168;Meaulne;772;11;783
03;168;03168;Meaulne-Vitray;03;318;03318;Vitray;135;1;136
04;081;04081;Esparron-de-Verdon;04;003;04003;Albiosc;33;1;34
04;136;04136;La Mure-Argens;04;010;04010;Argens;22;0;22
04;023;04023;Bayons;04;011;04011;Astoin;7;0;7
04;155;04155;Prads-Haute-Bléone;04;029;04029;Blégiers;80;1;81
04;033;04033;Ubaye-Serre-Ponçon;04;033;04033;La Bréole;398;12;410
04;144;04144;La Palud-sur-Verdon;04;052;04052;Châteauneuf-lès-Moustiers;46;0;46
04;023;04023;Bayons;04;082;04082;Esparron-la-Bâtie;13;0;13
04;120;04120;Val d'Oronaye;04;100;04100;Larche;45;0;45
04;192;04192;Saint-Michel-l'Observatoire;04;105;04105;Lincel;210;5;215
04;120;04120;Val d'Oronaye;04;120;04120;Meyronnes;53;2;55
04;124;04124;Montagnac-Montpezat;04;131;04131;Montpezat;35;0;35
04;204;04204;Senez;04;153;04153;Le Poil;5;0;5
04;023;04023;Bayons;04;165;04165;Reynier;14;0;14
04;033;04033;Ubaye-Serre-Ponçon;04;198;04198;Saint-Vincent-les-Forts;398;8;406
05;001;05001;Abriès-Ristolas;05;001;05001;Abriès;304;3;307
05;118;05118;Val Buëch-Méouge;05;005;05005;Antonaves;156;1;157
05;132;05132;Saint-Bonnet-en-Champsaur;05;020;05020;Bénévent-et-Charbillac;292;10;302
05;024;05024;Valdoule;05;024;05024;Bruis;79;5;84
05;118;05118;Val Buëch-Méouge;05;034;05034;Châteauneuf-de-Chabre;381;13;394
05;132;05132;Saint-Bonnet-en-Champsaur;05;067;05067;Les Infournas;28;0;28
05;024;05024;Valdoule;05;088;05088;Montmorin;82;0;82
05;118;05118;Val Buëch-Méouge;05;118;05118;Ribiers;805;15;820
05;001;05001;Abriès-Ristolas;05;120;05120;Ristolas;75;1;76
05;061;05061;Gap;05;125;05125;Romette;1699;59;1758
05;132;05132;Saint-Bonnet-en-Champsaur;05;132;05132;Saint-Bonnet-en-Champsaur;1761;56;1817
05;024;05024;Valdoule;05;150;05150;Sainte-Marie;48;0;48
07;011;07011;Vallées-d'Antraigues-Asperjoc;07;011;07011;Antraigues-sur-Volane;497;7;504
07;011;07011;Vallées-d'Antraigues-Asperjoc;07;016;07016;Asperjoc;355;9;364
07;334;07334;Les Vans;07;043;07043;Brahic;90;1;91
07;031;07031;Berrias-et-Casteljau;07;046;07046;Casteljau;331;6;337
07;334;07334;Les Vans;07;057;07057;Chassagnes;189;2;191
07;262;07262;Saint-Laurent-les-Bains-Laval-d'Aurelle;07;135;07135;Laval-d'Aurelle;29;0;29
07;334;07334;Les Vans;07;164;07164;Naves;557;17;574
07;165;07165;Belsentes;07;165;07165;Nonières;212;8;220
07;284;07284;Saint-Pierre-Saint-Jean;07;246;07246;Saint-Jean-de-Pourcharesse;84;1;85
07;165;07165;Belsentes;07;256;07256;Saint-Julien-Labrousse;330;12;342
07;262;07262;Saint-Laurent-les-Bains-Laval-d'Aurelle;07;262;07262;Saint-Laurent-les-Bains;155;2;157
08;116;08116;Bairon et ses environs;08;007;08007;Les Alleux;77;4;81
08;311;08311;Mouzon;08;009;08009;Amblimont;211;1;212
08;437;08437;Tailly;08;012;08012;Andevanne;18;0;18
08;173;08173;Flize;08;042;08042;Balaives-et-Butz;201;7;208
08;437;08437;Tailly;08;050;08050;Barricourt;64;1;65
08;069;08069;Blanchefosse-et-Bay;08;051;08051;Bay;55;3;58
08;053;08053;Bazeilles;08;053;08053;Bazeilles;1853;160;2013
08;490;08490;Vouziers;08;068;08068;Blaise;128;1;129
08;491;08491;Vrigne aux Bois;08;072;08072;Bosseval-et-Briancourt;394;7;401
08;173;08173;Flize;08;079;08079;Boutancourt;275;12;287
08;057;08057;Belleville-et-Châtillon-sur-Bar;08;112;08112;Châtillon-sur-Bar;111;2;113
08;115;08115;Chémery-Chéhéry;08;114;08114;Chéhéry;111;1;112
08;115;08115;Chémery-Chéhéry;08;115;08115;Chémery-sur-Bar;410;6;416
08;116;08116;Bairon et ses environs;08;116;08116;Le Chesne;897;25;922
08;145;08145;Douzy;08;145;08145;Douzy;1901;35;1936
08;173;08173;Flize;08;152;08152;Élan;86;2;88
08;173;08173;Flize;08;173;08173;Flize;1120;23;1143
08;189;08189;Girondelle;08;177;08177;Foulzy;63;0;63
08;198;08198;Grandpré;08;198;08198;Grandpré;385;12;397
08;366;08366;Rocquigny;08;213;08213;La Hardoye;69;1;70
08;113;08113;Chaumont-Porcien;08;258;08258;Logny-lès-Chaumont;24;0;24
08;116;08116;Bairon et ses environs;08;261;08261;Louvergny;56;2;58
08;366;08366;Rocquigny;08;265;08265;Mainbresson;92;0;92
08;366;08366;Rocquigny;08;266;08266;Mainbressy;118;1;119
08;145;08145;Douzy;08;267;08267;Mairy;248;6;254
08;328;08328;Nouzonville;08;285;08285;Meillier-Fontaine;45;1;46
08;053;08053;Bazeilles;08;294;08294;La Moncelle;134;2;136
08;311;08311;Mouzon;08;311;08311;Mouzon;2025;38;2063
08;362;08362;Rethel;08;337;08337;Pargny-Resson;275;2;277
08;333;08333;Olizy-Primat;08;345;08345;Primat;33;3;36
08;437;08437;Tailly;08;359;08359;Rémonville;58;4;62
08;053;08053;Bazeilles;08;371;08371;Rubécourt-et-Lamécourt;135;4;139
08;198;08198;Grandpré;08;441;08441;Termes;121;5;126
08;490;08490;Vouziers;08;443;08443;Terron-sur-Aisne;129;1;130
08;053;08053;Bazeilles;08;475;08475;Villers-Cernay;337;10;347
08;490;08490;Vouziers;08;490;08490;Vouziers;3303;106;3409
08;491;08491;Vrigne aux Bois;08;491;08491;Vrigne-aux-Bois;3130;48;3178
08;490;08490;Vouziers;08;493;08493;Vrizy;302;9;311
08;113;08113;Chaumont-Porcien;08;495;08495;Wadimont;60;0;60
09;296;09296;Aulos-Sinsat;09;028;09028;Aulos;55;1;56
09;306;09306;Tarascon-sur-Ariège;09;036;09036;Banat;112;0;112
09;056;09056;Bézac;09;056;09056;Bézac;433;11;444
09;062;09062;Bordes-Uchentein;09;062;09062;Les Bordes-sur-Lez;197;6;203
09;334;09334;Val-de-Sos;09;135;09135;Goulier;41;2;43
09;056;09056;Bézac;09;255;09255;Saint-Amans;43;0;43
09;334;09334;Val-de-Sos;09;286;09286;Sem;17;0;17
09;296;09296;Aulos-Sinsat;09;296;09296;Sinsat;102;1;103
09;334;09334;Val-de-Sos;09;302;09302;Suc-et-Sentenac;57;0;57
09;062;09062;Bordes-Uchentein;09;317;09317;Uchentein;19;0;19
09;334;09334;Val-de-Sos;09;334;09334;Vicdessos;456;55;511
10;003;10003;Aix-Villemaur-Pâlis;10;003;10003;Aix-en-Othe;2202;22;2224
10;058;10058;Bragelogne-Beauvoir;10;036;10036;Beauvoir-sur-Sarce;58;0;58
10;003;10003;Aix-Villemaur-Pâlis;10;277;10277;Palis;685;8;693
10;148;10148;Ferreux-Quincey;10;311;10311;Quincey;93;1;94
10;003;10003;Aix-Villemaur-Pâlis;10;415;10415;Villemaur-sur-Vanne;449;10;459
11;304;11304;Quillan;11;050;11050;Brenac;213;1;214
11;323;11323;Roquetaillade-et-Conilhac;11;097;11097;Conilhac-de-la-Montagne;67;0;67
11;131;11131;Val-du-Faby;11;131;11131;Fa;354;9;363
11;080;11080;Val de Lambronne;11;171;11171;Gueytes-et-Labastide;23;0;23
11;251;11251;Val-de-Dagne;11;251;11251;Montlaur;540;11;551
11;251;11251;Val-de-Dagne;11;298;11298;Pradelles-en-Val;191;5;196
11;323;11323;Roquetaillade-et-Conilhac;11;323;11323;Roquetaillade;202;3;205
11;131;11131;Val-du-Faby;11;329;11329;Rouvenac;226;5;231
11;128;11128;Escueillens-et-Saint-Just-de-Bélengard;11;349;11349;Saint-Just-de-Bélengard;54;3;57
12;224;12224;Saint Geniez d'Olt et d'Aubrac;12;014;12014;Aurelle-Verlac;135;0;135
12;021;12021;Le Bas Ségala;12;021;12021;La Bastide-l'Évêque;763;18;781
12;270;12270;Sévérac d'Aveyron;12;040;12040;Buzeins;203;5;208
12;076;12076;Conques-en-Rouergue;12;076;12076;Conques;234;8;242
12;177;12177;Palmas d'Aveyron;12;081;12081;Coussergues;256;6;262
12;177;12177;Palmas d'Aveyron;12;087;12087;Cruéjouls;406;4;410
12;076;12076;Conques-en-Rouergue;12;114;12114;Grand-Vabre;361;14;375
12;270;12270;Sévérac d'Aveyron;12;123;12123;Lapanouse;755;55;810
12;270;12270;Sévérac d'Aveyron;12;126;12126;Lavernhe;216;6;222
12;076;12076;Conques-en-Rouergue;12;173;12173;Noailhac;146;5;151
12;177;12177;Palmas d'Aveyron;12;177;12177;Palmas;365;6;371
12;270;12270;Sévérac d'Aveyron;12;196;12196;Recoules-Prévinquières;462;8;470
12;076;12076;Conques-en-Rouergue;12;218;12218;Saint-Cyprien-sur-Dourdou;814;27;841
12;224;12224;Saint Geniez d'Olt et d'Aubrac;12;224;12224;Saint-Geniez-d'Olt;2032;33;2065
12;021;12021;Le Bas Ségala;12;245;12245;Saint-Salvadou;395;6;401
12;270;12270;Sévérac d'Aveyron;12;270;12270;Sévérac-le-Château;2408;42;2450
12;021;12021;Le Bas Ségala;12;285;12285;Vabre-Tizac;452;7;459
14;150;14150;Cesny-les-Sources;14;002;14002;Acqueville;219;0;219
14;005;14005;Valambray;14;005;14005;Airan;648;12;660
14;011;14011;Aurseulles;14;011;14011;Anctoville;435;3;438
14;150;14150;Cesny-les-Sources;14;013;14013;Angoville;24;1;25
14;027;14027;Les Monts d'Aunay;14;027;14027;Aunay-sur-Odon;3292;34;3326
14;371;14371;Livarot-Pays-d'Auge;14;028;14028;Auquainville;292;7;299
14;371;14371;Livarot-Pays-d'Auge;14;029;14029;Les Autels-Saint-Bazile;49;1;50
14;431;14431;Mézidon Vallée d'Auge;14;031;14031;Les Authieux-Papion;77;1;78
14;035;14035;Balleroy-sur-Drôme;14;035;14035;Balleroy;900;75;975
14;231;14231;Beaufour-Druval;14;051;14051;Beaufour;164;3;167
14;061;14061;Souleuvre en Bocage;14;052;14052;Beaulieu;190;4;194
14;027;14027;Les Monts d'Aunay;14;056;14056;Bauquay;287;7;294
14;371;14371;Livarot-Pays-d'Auge;14;058;14058;Bellou;145;2;147
14;061;14061;Souleuvre en Bocage;14;061;14061;Le Bény-Bocage;986;25;1011
14;726;14726;Valdallière;14;065;14065;Bernières-le-Patry;523;6;529
14;579;14579;Seulline;14;073;14073;La Bigne;213;3;216
14;005;14005;Valambray;14;074;14074;Billy;387;9;396
14;654;14654;Saint-Pierre-en-Auge;14;081;14081;Boissey;200;1;201
14;098;14098;Thue et Mue;14;098;14098;Bretteville-l'Orgueilleuse;3078;33;3111
14;654;14654;Saint-Pierre-en-Auge;14;099;14099;Bretteville-sur-Dives;266;5;271
14;576;14576;Val-de-Vie;14;105;14105;La Brévière;112;2;114
14;098;14098;Thue et Mue;14;109;14109;Brouay;463;6;469
14;266;14266;Feuguerolles-Bully;14;112;14112;Bully;239;7;246
14;726;14726;Valdallière;14;113;14113;Burcy;392;6;398
14;712;14712;Troarn;14;114;14114;Bures-sur-Dives;387;5;392
14;061;14061;Souleuvre en Bocage;14;115;14115;Bures-les-Monts;137;1;138
14;027;14027;Les Monts d'Aunay;14;128;14128;Campandré-Valcongrain;109;0;109
14;061;14061;Souleuvre en Bocage;14;129;14129;Campeaux;633;7;640
14;061;14061;Souleuvre en Bocage;14;139;14139;Carville;331;5;336
14;342;14342;Isigny-sur-Mer;14;142;14142;Castilly;283;4;287
14;143;14143;Caumont-sur-Aure;14;143;14143;Caumont-l'Éventé;1371;18;1389
14;689;14689;Thury-Harcourt-le-Hom;14;144;14144;Caumont-sur-Orne;74;1;75
14;371;14371;Livarot-Pays-d'Auge;14;148;14148;Cerqueux;71;3;74
14;150;14150;Cesny-les-Sources;14;150;14150;Cesny-Bois-Halbout;633;7;640
14;658;14658;Noues de Sienne;14;151;14151;Champ-du-Boult;367;4;371
14;174;14174;Condé-en-Normandie;14;152;14152;La Chapelle-Engerbold;87;1;88
14;576;14576;Val-de-Vie;14;153;14153;La Chapelle-Haute-Grue;70;1;71
14;570;14570;Valorbiquet;14;154;14154;La Chapelle-Yvon;551;6;557
14;371;14371;Livarot-Pays-d'Auge;14;155;14155;Cheffreville-Tonnencourt;293;3;296
14;726;14726;Valdallière;14;156;14156;Chênedollé;221;2;223
14;098;14098;Thue et Mue;14;157;14157;Cheux;1526;17;1543
14;456;14456;Moult-Chicheboville;14;158;14158;Chicheboville;583;10;593
14;349;14349;Laize-Clinchamps;14;164;14164;Clinchamps-sur-Orne;1349;18;1367
14;174;14174;Condé-en-Normandie;14;174;14174;Condé-sur-Noireau;4211;306;4517
14;005;14005;Valambray;14;176;14176;Conteville;89;2;91
14;762;14762;Vire Normandie;14;187;14187;Coulonces;830;37;867
14;579;14579;Seulline;14;188;14188;Coulvain;390;2;392
14;431;14431;Mézidon Vallée d'Auge;14;189;14189;Coupesarte;47;0;47
14;658;14658;Noues de Sienne;14;192;14192;Courson;382;4;386
14;431;14431;Mézidon Vallée d'Auge;14;201;14201;Crèvecœur-en-Auge;475;4;479
14;431;14431;Mézidon Vallée d'Auge;14;208;14208;Croissanville;588;7;595
14;371;14371;Livarot-Pays-d'Auge;14;210;14210;La Croupte;118;2;120
14;689;14689;Thury-Harcourt-le-Hom;14;213;14213;Curcy-sur-Orne;462;9;471
14;672;14672;Val de Drôme;14;217;14217;Dampierre;155;0;155
14;027;14027;Les Monts d'Aunay;14;219;14219;Danvou-la-Ferrière;156;5;161
14;726;14726;Valdallière;14;222;14222;Le Désert;72;0;72
14;726;14726;Valdallière;14;253;14253;Estry;341;7;348
14;061;14061;Souleuvre en Bocage;14;255;14255;Étouvy;255;11;266
14;371;14371;Livarot-Pays-d'Auge;14;259;14259;Familly;109;1;110
14;061;14061;Souleuvre en Bocage;14;264;14264;La Ferrière-Harang;314;3;317
14;371;14371;Livarot-Pays-d'Auge;14;265;14265;Fervaques;717;14;731
14;011;14011;Aurseulles;14;267;14267;Feuguerolles-sur-Seulles;169;1;170
14;005;14005;Valambray;14;268;14268;Fierville-Bray;462;12;474
14;658;14658;Noues de Sienne;14;279;14279;Fontenermont;144;2;146
14;554;14554;Le Castelet;14;294;14294;Garcelles-Secqueville;1115;15;1130
